# This data has been collected by a Texas Water Development Board datasonde.
# Raw data may contain errors. Provisional data has had anomalous 
# individual data points removed. Such data points typically are disconnected 
# from the recorded trend. Nonetheless all removed data is retained in database. 
# However data that simply appear unusual are not removed unless verifying 
# information is obtained suggesting the data is not representative of bay conditions. 
# The Board makes no warranties (including no warranties as to merchantability or fitness) either
# expressed or implied with respect to the data or its fitness for any specific application.
# Unit: PSU 
datetime,value
2010-06-19T19:00:00-0500,8.77733333333333
2010-06-20T19:00:00-0500,7.88858333333333
2010-06-21T19:00:00-0500,7.10965217391304
2010-06-22T19:00:00-0500,6.49641666666667
2010-06-23T19:00:00-0500,5.69391666666667
2010-06-24T19:00:00-0500,6.07966666666667
2010-06-25T19:00:00-0500,6.32766666666667
2010-06-26T19:00:00-0500,6.73475
2010-06-27T19:00:00-0500,7.47870833333333
2010-06-28T19:00:00-0500,7.7155
2010-06-29T19:00:00-0500,10.3962916666667
2010-06-30T19:00:00-0500,10.0005416666667
2010-07-01T19:00:00-0500,8.609125
2010-07-02T19:00:00-0500,8.52925
2010-07-03T19:00:00-0500,7.45216666666667
2010-07-04T19:00:00-0500,8.08183333333333
2010-07-05T19:00:00-0500,9.49191666666667
2010-07-06T19:00:00-0500,8.045375
2010-07-07T19:00:00-0500,8.02420833333333
2010-07-08T19:00:00-0500,8.709375
2010-07-09T19:00:00-0500,9.86041666666667
2010-07-10T19:00:00-0500,8.57808333333333
2010-07-11T19:00:00-0500,7.88095833333333
2010-07-12T19:00:00-0500,6.86870833333333
2010-07-13T19:00:00-0500,4.87175
2010-07-14T19:00:00-0500,5.863875
2010-07-15T19:00:00-0500,7.470625
2010-07-16T19:00:00-0500,7.26804166666667
2010-07-17T19:00:00-0500,6.43508333333333
2010-07-18T19:00:00-0500,5.71870833333333
2010-07-19T19:00:00-0500,5.53791666666667
2010-07-20T19:00:00-0500,6.30004166666667
2010-07-21T19:00:00-0500,7.841625
2010-07-22T19:00:00-0500,8.81216666666667
2010-07-23T19:00:00-0500,10.1789583333333
2010-07-24T19:00:00-0500,10.5512083333333
2010-07-25T19:00:00-0500,10.7300416666667
2010-07-26T19:00:00-0500,9.36154166666667
2010-07-27T19:00:00-0500,8.21983333333334
2010-07-28T19:00:00-0500,8.222625
2010-07-29T19:00:00-0500,7.86566666666667
2010-07-30T19:00:00-0500,7.446625
2010-07-31T19:00:00-0500,6.46108333333333
2010-08-01T19:00:00-0500,6.54558333333333
2010-08-02T19:00:00-0500,6.797625
2010-08-03T19:00:00-0500,7.2425
2010-08-04T19:00:00-0500,7.75383333333333
2010-08-05T19:00:00-0500,7.61058333333333
2010-08-06T19:00:00-0500,7.57475
2010-08-07T19:00:00-0500,7.3255
2010-08-08T19:00:00-0500,7.48429166666666
2010-08-09T19:00:00-0500,8.37541666666667
2010-08-10T19:00:00-0500,9.60166666666667
2010-08-11T19:00:00-0500,11.1210416666667
2010-08-12T19:00:00-0500,10.5314166666667
2010-08-13T19:00:00-0500,9.51475
2010-08-14T19:00:00-0500,9.513625
2010-08-15T19:00:00-0500,8.95425
2010-08-16T19:00:00-0500,8.82695833333333
2010-08-17T19:00:00-0500,9.57175
2010-08-18T19:00:00-0500,9.351375
2010-08-19T19:00:00-0500,10.8703333333333
2010-08-20T19:00:00-0500,9.806375
2010-08-21T19:00:00-0500,9.97983333333333
2010-08-22T19:00:00-0500,9.92391666666667
2010-08-23T19:00:00-0500,8.69486363636364
2010-08-24T19:00:00-0500,11.121
2010-08-25T19:00:00-0500,13.3578333333333
2010-08-26T19:00:00-0500,16.7879583333333
2010-08-27T19:00:00-0500,18.440125
2010-08-28T19:00:00-0500,14.3575416666667
2010-08-29T19:00:00-0500,14.34325
2010-08-30T19:00:00-0500,14.9152083333333
2010-08-31T19:00:00-0500,16.3512083333333
2010-09-01T19:00:00-0500,15.7424166666667
2010-09-02T19:00:00-0500,17.5775
2010-09-03T19:00:00-0500,17.3745416666667
2010-09-04T19:00:00-0500,16.261875
2010-09-05T19:00:00-0500,16.039875
2010-09-06T19:00:00-0500,17.94
2010-09-07T19:00:00-0500,17.6107083333333
2010-09-08T19:00:00-0500,17.434875
2010-09-09T19:00:00-0500,18.051
2010-09-10T19:00:00-0500,17.5949583333333
2010-09-11T19:00:00-0500,17.298625
2010-09-12T19:00:00-0500,16.331125
2010-09-13T19:00:00-0500,16.0700833333333
2010-09-14T19:00:00-0500,16.0229583333333
2010-09-15T19:00:00-0500,16.479875
2010-09-16T19:00:00-0500,16.54775
2010-09-17T19:00:00-0500,16.53225
2010-09-18T19:00:00-0500,15.886625
2010-09-19T19:00:00-0500,14.7134583333333
2010-09-20T19:00:00-0500,14.8368333333333
2010-09-21T19:00:00-0500,14.0618333333333
2010-09-22T19:00:00-0500,15.211
2010-09-23T19:00:00-0500,14.3363333333333
2010-09-24T19:00:00-0500,15.465625
2010-09-25T19:00:00-0500,15.5954166666667
2010-09-26T19:00:00-0500,16.1365833333333
2010-09-27T19:00:00-0500,14.5493333333333
2010-09-28T19:00:00-0500,15.1044166666667
2010-09-29T19:00:00-0500,14.7556666666667
2010-09-30T19:00:00-0500,14.3864166666667
2010-10-01T19:00:00-0500,14.6965833333333
2010-10-02T19:00:00-0500,15.2751666666667
2010-10-03T19:00:00-0500,15.3674583333333
2010-10-04T19:00:00-0500,15.2990833333333
2010-10-05T19:00:00-0500,14.7959166666667
2010-10-06T19:00:00-0500,14.9793333333333
2010-10-07T19:00:00-0500,14.4731666666667
2010-10-08T19:00:00-0500,13.676125
2010-10-09T19:00:00-0500,13.47325
2010-10-10T19:00:00-0500,13.6414583333333
2010-10-11T19:00:00-0500,13.5319166666667
2010-10-12T19:00:00-0500,13.6441666666667
2010-10-13T19:00:00-0500,14.2190416666667
2010-10-14T19:00:00-0500,15.3598333333333
2010-10-15T19:00:00-0500,15.9951666666667
2010-10-16T19:00:00-0500,14.4775833333333
2010-10-17T19:00:00-0500,13.7879583333333
2010-10-18T19:00:00-0500,13.5925833333333
2010-10-19T19:00:00-0500,13.8099166666667
2010-10-20T19:00:00-0500,13.755375
2010-10-21T19:00:00-0500,14.0871666666667
2010-10-22T19:00:00-0500,14.6704166666667
2010-10-23T19:00:00-0500,14.6562916666667
2010-10-24T19:00:00-0500,13.7113333333333
2010-10-25T19:00:00-0500,12.9585833333333
2010-10-26T19:00:00-0500,11.4592916666667
2010-10-27T19:00:00-0500,11.4837916666667
2010-10-28T19:00:00-0500,13.9394583333333
2010-10-29T19:00:00-0500,15.6450416666667
2010-10-30T19:00:00-0500,14.4762916666667
2010-10-31T19:00:00-0500,13.6927916666667
2010-11-01T19:00:00-0500,12.306
2010-11-02T19:00:00-0500,12.4899166666667
